id	doi	title	section_id	section_title	sentence_id	sentence	year	volume	label
10.1002/asi.24314-1-034	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	34	"Indeed , while older people may be only reader technology users ( Hart , 2008 ) , that is they read information on the Internet without actively participating in any forum they visit , younger users are active participants , they share , connect with each other , and create their own contents ( Ballano , Uribe , & MuntéRamos , 2014 ; Hart , 2008 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-035	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	35	"Thus , older adults show various difficulties during web‐searching tasks ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-036	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	36	"They find fewer correct answers compared to younger adults ; adopt typical web‐searching behavior , formulating fewer queries and spending longer to explore the search engine results ; and they are also unable to exchange wasteful strategies for more efficient ones ( Chevalier et al. , 2015 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-037	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	37	"This web‐searching behavior is similar to the web information processing identified by Kinley and Tjondronegoro ( 2010a ) , known as the “ reading ” web navigation strategy , which is characterized by comprehensive viewing , visiting fewer pages , maintaining links and pages in the same window , and performing one task at a time ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-038	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	38	"Kinley and Tjondronegoro ( 2010b , p. 346 ) defined reading web strategy in this manner : “ reading refers to a comprehensive searching , where a user reads a page in detail ; such acts are characterized by a longer time spent on reading a page and a lesser number of pages visited in a given duration. ” In contrast , a “ scanning ” approach refers to a user who quickly scans the result page , opens more results pages and often reformulates his/her queries ; this approach is similar to that adopted by younger people ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-039	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	39	"As described by Kinley and Tjondronegoro ( 2010b , p. 346 ) : “ scanning refers to browsing behavior , where a user scans a result page for general information without a clearly defined goal ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-040	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	40	"In such a case , it is assumed the user is likely to use more search terms , switch between topics , tabs , and windows , and open relatively more result pages because he or she is not sure if he or she will be confronted with the needed information. ” Kinley and Tjondronegoro ( 2010a ) also identified a “ mixed ” approach , in which users switch from one page to another but sometimes read them in detail , especially when they find something interesting ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-041	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	41	"With this in mind , it would be interesting to compare the web‐searching strategies adopted by users of different ages characterized by similar cognitive and web skills ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-042	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	42	The understanding of the specific strategies adopted by digital natives ( younger people ) or not‐natives ( older people ) is therefore important in order to create instruments to facilitate the use of the Internet .	2020	"Volume71, Issue8"	ResearchQuestion
10.1002/asi.24314-1-043	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	43	"Finally , another factor that could influence the user performance in web searching is the task complexity ( for example , Chevalier et al. , 2015 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-044	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	44	"According to Sanchiz , Chevalier , et al ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-045	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	45	"( 2017 ) , task complexity can be defined by three elements : ( a ) the nature of the problem itself and the amount and type of elements ( for example , the difficulty to understand the domain knowledge ) the user will have to process ; ( b ) the cognitive requirements of the problem ( for example , the number of resources required to complete the search problem ) ; and ( c ) the interaction between the problem?s features and the user?s characteristics ( the user?s domain knowledge and experience , for instance ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-046	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	46	"Studies focusing on the interaction between aging and problem complexity have demonstrated that participants have better search performance for simple problems compared to difficult and impossible ones ( no answer existed ) : aged people were faster and retrieved more correct answers in the simple search problems ( for example , Chevalier et al. , 2015 ) ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-1-047	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	47	"The aim of the present study was to improve our understanding of the relationship between the users? behavior in online information seeking and certain individual characteristics , such as age , fluid and crystallized intelligence , and the frequency of computer and Internet use , that is , familiarity with the tools ( for example , Kaufman & Kaufman , 1992 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-048	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	48	"As mentioned above , all these factors can influence web‐searching behavior but , to our knowledge , they have not yet been considered together in the previous literature ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-049	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	49	"We therefore decided to measure performances , taking into account prior computer and Internet experience in terms of both the time spent online and the kind of activity performed ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-050	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	50	"This is because , as pointed out , familiarity with an instrument or an environment could influence the ability to solve a task correctly ( for example , Hodkinson & Kiel , 2003 ; Nori & Piccardi , 2011 ; Piccardi , Risetti , & Nori , 2011 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-051	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	51	We also considered the age of participants to examine the different use of technology by Digital Natives ( younger people ) versus Digital Immigrants ( older people ) and the possible effect of cognitive decline among the elderly .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-052	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	52	"Finally , we investigated whether the generational gap between Digital Natives and Digital Immigrants could be overcome by familiarity with the use of the instruments ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-053	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	53	"As we have said , another important aspect to be considered is that of cognitive abilities ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-054	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	54	"Previous studies have analyzed single specific abilities such as vocabulary skills , comprehension skills , and prior domain knowledge , which together form the basis of crystallized intelligence ( that is , the ability to answer questions or solve problems in familiar domains using knowledge and strategies acquired through education , training , or acculturation ; Cattell , 1963 ; Carroll , 1993 ; Kyllonen & Kell , 2017 ) , as well as spatial orientation and spatial visualization , which together constitute fluid intelligence ( that is , the ability to solve problems in unfamiliar domains using general reasoning methods ; Cattell , 1963 ; Carroll , 1993 ; Kyllonen & Kell , 2017 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-055	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	55	"However , the use of a single assignment does not provide a measure of fluid and crystallized intelligence , but only of a specific aspect of them ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-056	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	56	"The construct of crystallized and fluid intelligence arises from the abilities model , or psychometric model of intelligence ( for example , Hunt , 2011 ) and could be operationalized through intelligence tests ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-057	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	57	"The interpretive framework for most IQ tests is based on the Cattell‐Horn‐Carroll ( C‐H‐C ; Cattell & Horn , 1978 ) theory of intelligence , in which the Verbal IQ ( VIQ ) is considered the Crystallized Ability and the Nonverbal IQ ( NVIQ ) is an amalgam of fluid reasoning and visual processing ( Kaufman & Kaufman , 2004 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-058	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	58	"Thus , considering these different aspects , the present study is unique in exploring the relationships between age , tasks , and web users? behavior , in terms of ( a ) controlling for the effects of both verbal ( crystallized ) and nonverbal ( fluid ) intelligence using a complex intelligence scale and not only a single task to measure it ; ( b ) controlling for the frequency of computer and Internet use ; and ( c ) trying to understand whether young and old people use specific web‐searching strategies ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-059	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	59	"To our knowledge , this is the first work that has considered all these variables together ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-060	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	60	"The research hypotheses are as follows : H1.Age negatively affects performance in information‐searching tasks , which is the ability to answer the questions correctly and quickly during navigation ( for example , Chevalier et al. , 2013 ; Chevalier et al. , 2015 ; Dommes , Chevalier , & Lia , 2011 ; Czaja et al. , 2001 ; Dommes , Hanson , 2010 ; Kubeck , Miller‐Albrecht , & Murphy , 1999 ; Morrell , 2005 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-061	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	61	"Specifically , we expect that older participants will make more errors , take longer to solve problems , use the “ Search ” button ( control+F shortcut key ) less frequently , and open fewer pages than younger participants , even though they have the same level of frequency of Internet use ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-062	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	62	"This hypothesis is based on the consideration that older and younger people usually show differences in their Internet use : older adults are seen as readers , not interactive users , of Internet information , whereas younger adults are seen as active users of the Internet ( Ballano et al. , 2014 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-063	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	63	"H2.Considering cognitive abilities , we suppose that older participants ( with the same level of frequency of Internet use as younger participants ) with a high level of crystallized ( verbal ) and fluid ( nonverbal ) intelligence should perform equally well in information‐searching tasks as younger participants ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-064	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	64	"Unlike previous works , we made a distinction between crystallized ( verbal ) and fluid ( nonverbal ) intelligence ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-065	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	65	"This hypothesis is supported by studies that have demonstrated that the decline in working memory , vocabulary , reasoning , and flexibility decreases older adults? search performance ( for example , Sharit et al. , 2008 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-066	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	66	"H3.Older participants are more inclined to adopt a “ reading ” web navigation strategy , which consists of using the back button , revisiting pages , and returning to homepages more frequently ; conversely , younger users tend to adopt a “ scanning ” approach , which consists of quickly scanning the result page , opening different result pages , and reformulating queries ( see Kinley & Tjondronegoro , 2010a ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-067	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	67	This hypothesis is supported by Ballano et al .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-068	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	68	"( 2014 ) , who pointed out how the digital gap between young and old people could cause new fears and uncertainties among older users due to a lack of technological knowledge or the uncertainty generated by the new ways in which technology can be used , leading them to a passive approach to web searching ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-069	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	69	"H4.Older adults? navigation difficulties in finding correct responses ( CRs ) should increase , with respect to younger participants , as the search problem complexity increases , in line with Chevalier et al ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-070	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	70	( 2015 ) ( the complexity of the tasks is described below in the Materials section ) .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-071	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	71	"H1.Age negatively affects performance in information‐searching tasks , which is the ability to answer the questions correctly and quickly during navigation ( for example , Chevalier et al. , 2013 ; Chevalier et al. , 2015 ; Dommes , Chevalier , & Lia , 2011 ; Czaja et al. , 2001 ; Dommes , Hanson , 2010 ; Kubeck , Miller‐Albrecht , & Murphy , 1999 ; Morrell , 2005 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-072	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	72	"Specifically , we expect that older participants will make more errors , take longer to solve problems , use the “ Search ” button ( control+F shortcut key ) less frequently , and open fewer pages than younger participants , even though they have the same level of frequency of Internet use ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-073	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	73	"This hypothesis is based on the consideration that older and younger people usually show differences in their Internet use : older adults are seen as readers , not interactive users , of Internet information , whereas younger adults are seen as active users of the Internet ( Ballano et al. , 2014 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-074	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	74	"H2.Considering cognitive abilities , we suppose that older participants ( with the same level of frequency of Internet use as younger participants ) with a high level of crystallized ( verbal ) and fluid ( nonverbal ) intelligence should perform equally well in information‐searching tasks as younger participants ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-075	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	75	"Unlike previous works , we made a distinction between crystallized ( verbal ) and fluid ( nonverbal ) intelligence ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-076	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	76	"This hypothesis is supported by studies that have demonstrated that the decline in working memory , vocabulary , reasoning , and flexibility decreases older adults? search performance ( for example , Sharit et al. , 2008 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-077	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	77	"H3.Older participants are more inclined to adopt a “ reading ” web navigation strategy , which consists of using the back button , revisiting pages , and returning to homepages more frequently ; conversely , younger users tend to adopt a “ scanning ” approach , which consists of quickly scanning the result page , opening different result pages , and reformulating queries ( see Kinley & Tjondronegoro , 2010a ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-078	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	78	This hypothesis is supported by Ballano et al .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-079	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	79	"( 2014 ) , who pointed out how the digital gap between young and old people could cause new fears and uncertainties among older users due to a lack of technological knowledge or the uncertainty generated by the new ways in which technology can be used , leading them to a passive approach to web searching ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-080	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	80	"H4.Older adults? navigation difficulties in finding correct responses ( CRs ) should increase , with respect to younger participants , as the search problem complexity increases , in line with Chevalier et al ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-1-081	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	1	1 INTRODUCTION	81	( 2015 ) ( the complexity of the tasks is described below in the Materials section ) .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-001	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	1	"A total of 36 participants ( 18 women equally distributed between the two age groups ) were enrolled , including 18 students aged between 18 and 30 years , named , according to the literature classification ( for example , Akman , 2009 ; Belacchi & Artuso , 2018 ) , as “ young‐adults ” ( M = 22.27 ; SD = 4.59 ) , and 18 people aged between 60 and 75 years , named “ young‐old ” participants ( M = 63.66 ; SD = 4.76 ) ."	2020	"Volume71, Issue8"	ResearchMethod
10.1002/asi.24314-2-002	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	2	"The young‐adult participants were students of the University of Bologna and belonged to different fields of study ( Psychology , Political Sciences , Chemistry , and Anthropology ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-003	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	3	The young‐old participants were contacted by the volunteer center and all of them declared they had some experience of work/leisure activities involving the use of technological devices .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-004	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	4	"All participants were contacted by phone or e‐mail and participation was voluntary , with no financial reward ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-005	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	5	"Regarding educational level , 42 % had only completed a secondary school level and 58 % had a university degree ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-006	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	6	"The analysis of variance ( ANOVA ) considering the two age groups as the independent variable and years of education as the dependent variable , did not reveal any significant differences : F ( 1,35 ) = .03 , p = .85 ; Young‐adult M = 15.88 years , SD = 0.43 years and Young‐old M = 15.77 years , SD = 0.43 years ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-007	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	7	Further inclusion criteria were the time spent using computers and performing web‐searching activities .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-008	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	8	"In particular , prior computer and Internet experiences were evaluated in order to avoid disparities between the two age groups ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-009	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	9	"In general , participants declared that they used the computer at least a couple of times per week , and the web as a means of searching for information ( 100 % , N = 36 ) , communication ( 85 % , N = 30 ) , playing ( 28 % , N = 10 ) , and other leisure activities ( 58 % , N = 21 ) , as well as studying or learning ( 42 % , N = 15 ) ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-010	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	10	"The ANOVA considering the two age groups as the independent variable and the frequency of Internet use on computers or similar devices ( from 1 = never to 5 = every day ) as the dependent variable , did not reveal any significant difference , F ( 1,35 ) = 3.40 , p = .07 ) : both young‐adult and young‐old participants use an Internet‐linked device every day ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-011	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	11	"However , older people tend to use an Internet device more for work ( younger participants for study ) , F ( 1,35 ) = 6.68 , p < .05 , ηp2 = .16 ; older M = 3.97 , SD = 3.79 ; younger M = 1.55 , SD = 1.13 ; whereas younger people use it mostly during their free time , F ( 1,35 ) = 4.78 , p < .05 , ηp2 = .12 ; older M = 1.44 , SD = 1.33 ; younger M = 2.55 , SD = 1.68 ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-012	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	12	"In addition , we analyzed the frequency of reading information online in the two groups : no significant difference was found , F ( 1,35 ) = 3.76 , p = .06 ) ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-013	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	13	"We also considered : 1 ) the ability to write using a personal computer ( pc ) —F ( 1,35 ) = 9.33 , p = .001 , ηp2 = .21—revealing that the younger participants ( M = 3.94 , SD = 0.93 ) considered themselves more able to write using a pc than their older counterparts ( M = 3.05 , SD = 0.80 ) , F ( 1,35 ) = 9.33 , p < .01 , ηp2 = .21 ; 2 ) the ability to get out of an “ impasse ” using a pc program , F ( 1,35 ) = 1.09 , p = .30 , revealing no significant difference between the two groups ."	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-014	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	14	This information comes from the Computer Use Questionnaire ( see the Materials section ) .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-015	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	15	"For the young‐old group of participants , the Mini‐Mental State Examination ( MMSE ; Folstein , Folstein , & McHugh , 1975 ) was also used to screen people who reported cognitive impairment ( M = 28.78 , SD = 0.91 , for a cutoff value , see Materials ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-016	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	16	"This research was approved by the local Ethics Committee and all participants gave written informed consent , in accordance with the Helsinki Declaration ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-017	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	17	"Computer Use Questionnaire ( CUQ ; Antonietti , 1998 ; revised by Lugli , Ragni , Piccardi , & Nori , 2017 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-018	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	18	"The CUQ is a questionnaire that allows the evaluation of the frequency , proficiency , and modalities of technological device use ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-019	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	19	"In particular , it focuses on different categories of use : ( a ) videogames ; ( b ) word processor ; ( c ) calculation and statistical software ; ( d ) e‐mails ; ( e ) programming ; ( f ) educational programs ; ( g ) web browsing ; ( h ) chats ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-020	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	20	"The original version did not include questions about both new technological devices , such as smartphones and tablets , and the use of social networks , such as Facebook , Twitter , and so forth ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-021	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	21	"For this reason , some items were added in order to investigate these aspects : ( a ) smartphone/tablet usage , ( b ) the most used browser , ( c ) use of and time spent on social networks versus general web searching ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-022	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	22	"For each activity , participants had to indicate on a five‐point scale the frequency ( from 1 = very rarely to 5 = every day ) and the perceived expertise ( from 1 = very poor to 5 = very good ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-023	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	23	"MMSE ( Folstein et al. , 1975 ; Italian version : Frisoni , Rozzini , Bianchetti , & Trabucchi , 1993 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-024	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	24	"The MMSE test is a 30‐item test that allows for a rapid assessment of the individual?s mental state , identifying the presence or the progression of a possible cognitive deterioration related to neurodegeneration ; for this reason , it is frequently used as an initial screening instrument ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-025	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	25	This test includes items and tasks covering several aspects : ( a ) time and place of the test ; ( b ) repeating lists of words ; ( c ) basic arithmetic ; ( d ) language use and comprehension ; ( e ) basic motor skills .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-026	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	26	The score goes from 0 to 30 .	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-027	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	27	A score from 24 to 30 indicates a normal cognition ; from 19 to 23 may indicate a mild cognitive impairment ; from 10 to 18 indicates a moderate cognitive impairment ; a score below 10 indicates severe cognitive impairment .	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-028	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	28	"Thus , a cutoff of 23 was used ( Magni , Binetti , Bianchetti , Rozzini , & Trabucchi , 1996 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-029	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	29	"Kaufman Brief Intelligence Test , Second Edition ( KBIT‐2 , Kaufman & Kaufman , 2004 ; Italian version , Bonifacci & Nori , 2016 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-030	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	30	"The KBIT‐2 is a parametric test used for collecting data about participants? intelligence , as a general measure of cognitive functions ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-031	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	31	It includes three subtests : ( a ) verbal knowledge ; ( b ) riddles ; and ( c ) matrices .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-032	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	32	"The first two subtests are included in the verbal scale ( crystallized intelligence ) , while the latter is contained in the nonverbal scale ( fluid intelligence ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-033	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	33	This test provides verbal and nonverbal scores and a composite IQ score for individuals aged 4–90 years .	2020	"Volume71, Issue8"	ResearchResult
10.1002/asi.24314-2-034	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	34	"Nine questions were formulated based on previous studies ( Chevalier et al. , 2015 ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-035	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	35	The aim was to form a set of questions covering everyday information to be searched for on the web .	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-036	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	36	"The original questions refer to a French context ; for this reason , all questions were adapted to the Italian context ( see Table 1 : questions are reported in English and Italian ) ."	2020	"Volume71, Issue8"	other
10.1002/asi.24314-2-037	10.1002/asi.24314	"Web searching and navigation: Age, intelligence, and familiarity"	2	2 METHOD	37	"The questions involved three levels of complexity : easy , medium , and difficult , as suggested by Chevalier et al ."	2020	"Volume71, Issue8"	other
